Jurisdicti,Situs_St_1,MEGA_APN,center_longitude,center_latitude,FieldDesc,Situs_St_2,Roll_Acres,MAP_PAGE,IrrigAcres,InactiveDa,Att1,Shape__Are,ActiveDate,CITY,Roll_AsmtD,Att5,MAPYEAR,Situs_St_3,GIS_Acres,WA_NUM,StandbyAcr,Agency_ID,FieldID,Situs_Stre,Situs_Spac,field_id,Att3,Comment,Att4,Deed_Acres,Roll_TRA,geometry_type,ZIP,OBJECTID,Att2,district,WA_FLAG,Name,ActiveFlag,VolRateAdj,Roll_Land,AreaAC,ParcelID,Roll_Asmt,unq_fld_id,Roll_Struc,FieldAcres,Shape__Len,LOT
,,,-121.71787653631563,38.84563525037205,4-86,,,,14.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,17.27,,D5A_057,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,7.3634,29-190-094,,373,,14.0,,
,,,-121.71333683355016,38.84485964240238,"4-82, 4-83, 4-84, 4-85, 4-87, 4-88",,,,193.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,204.29,,D5A_058,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,183.9099,"29-190-080, 29-190-081",,374,,193.0,,
,,,-121.70469915733345,38.83926163414155,45-B (W),,,,149.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,153.6,,D5A_059,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,135.7293,29-190-035 West 149 Acres,,375,,149.0,,
,,,-121.6978119886707,38.83920906757034,"2-35, 2-47",,,,75.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,76.8,,D5A_060,,,,,Partial with D5A_060,,,,Polygon,,,,SMWC,,,Y,0.0,,66.5153,34-100-001,,376,,75.0,,
,,,-121.69272421649488,38.83892800416507,"2-53, 2-72",,,,75.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,76.8,,D5A_061,,,,,Partial with D5A_060,,,,Polygon,,,,SMWC,,,Y,0.0,,81.5128,34-010-027,,377,,75.0,,
,,,-121.69572047014597,38.832122894413025,"2-33, 2-34, 2-48, 2-49",,,,159.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,169.44,,D5A_063,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,152.4323,34-101-016,,378,,159.0,,
,,,-121.6883199961453,38.831645427019126,"2-35, 2-47",,,,87.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,94.17,,D5A_064,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,89.8533,34-100-001,,379,,87.0,,
,,,-121.70495473579469,38.83213186864181,"2-31, 2-32, 2-50, 2-51",,,,157.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,168.31,,D5A_065,,,,,,,,,MultiPolygon,,,,SMWC,,,Y,0.0,,149.4589,"34-010-012, 34-010-015",,380,,157.0,,
,,,-121.70488217462918,38.824924602425504,"2-53, 2-54, 2-71, 2-72",,,,148.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,160.98,,D5A_066,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,141.0685,"34-010-027, 34-010-026",,381,,148.0,,
,,,-121.6957721387417,38.824890168563215,"2-55, 2-56, 2-69, 2-70",,,,147.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,158.56,,D5A_067,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,141.8559,"34-010-029, 34-010, 030",,382,,147.0,,
,,,-121.68643659750515,38.82456700271034,"2-57, 2-58, 2-67, 2-68",,,,148.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,159.65,,D5A_068,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,145.8594,"34-100-011, 34-100-012",,383,,148.0,,
,,,-121.68028663800533,38.81826242372592,2-73,,,,42.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,43.17,,D5A_069,,,,,,,,,MultiPolygon,,,,SMWC,,,Y,0.0,,38.3086,34-110-002,,384,,42.0,,
,,,-121.67835782893141,38.81187856661754,"2-79, 2-85, 2-95",,,,96.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,99.06,,D5B_001,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,91.5163,34-110-008,,385,,96.0,,
,,,-121.68431946929947,38.8035818818567,"1-02, 1-07A",,,,62.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,65.19,,D5B_002,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,58.4544,34-160-049,,386,,62.0,,
,,,-121.66030893185243,38.80282963699445,"1-21, 1-22",,,,81.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,87.27,,D5B_003,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,81.4095,34-160-023,,387,,81.0,,
,,,-121.67653473545224,38.80274318228895,"1-03, 1-04A, 1-05A, 1-06",,,,174.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,184.72,,D5B_004,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,161.7954,"34-160-008, 34-160-009, 34-160-010",,388,,174.0,,
,,,-121.66669563669915,38.80169696753828,"1-19, 1-20, 1-23",,,,140.0,2199/12/31 00:00:00.000,,,2021/03/02 00:00:00.000,,,,,,,,143.97,,D5B_005,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,139.9485,34-160-022,,389,,140.0,,
,,,-121.68433440936471,38.79971214726046,1-07B,,,,17.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,18.54,,D5B_006,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,14.2334,34-160-038,,390,,17.0,,
,,,-121.65968893104038,38.797745590585855,"1-25, 1-26",,,,83.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,92.03,,D5B_007,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,80.9435,34-160-028,,391,,83.0,,
,,,-121.6857987162836,38.79756815716815,"1-08-3, 1-10",,,,64.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,64.66,,D5B_008,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,51.577,"34-160-013, 34-160-021,34-160-002",,392,,64.0,,
,,,-121.67968019630317,38.79737370910049,"1-11A, 1-11B",,,,37.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,38.72,,D5B_009,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,35.9869,34-160-018,,393,,37.0,,
,,,-121.67511397335704,38.795676684977735,"1-12, 1-15",,,,75.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,77.78,,D5B_010,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,72.8928,"34-160-019, 34-160-020",,394,,75.0,,
,,,-121.67004647779832,38.79505960337546,"1-13A, 1-14A, 1-14B1, 1-32",,,,85.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,91.18,,D5B_011,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,84.7759,34-160-027,,395,,85.0,,
,,,-121.68582453646516,38.79400430549938,,,,,49.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,67.1,,D5B_012,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,39.441,,,396,,49.0,,
,,,-121.68050502566136,38.79390463562348,1-16,,,,40.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,38.76,,D5B_013,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,44.8208,34-160-021,,397,,40.0,,
,,,-121.66166586695888,38.792398003081004,"1-24B, 1-28A, 1-33",,,,70.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,78.62,,D5B_014,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,65.7348,"34-160-030, 34-170-030",,398,,70.0,,
,,,-121.65694873628144,38.79155566991102,"1-27, 1-28B",,,,80.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,92.14,,D5B_015,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,77.8089,34-170-014,,399,,80.0,,
,,,-121.66399940907387,38.7911804503257,,,,,11.4,2199/12/31 00:00:00.000,,,2021/03/01 00:00:00.000,,,,,,,,11.4,,D5B_016,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,11.4421,,,400,,11.4,,
,,,-121.67306126182683,38.791044894810604,,,,,47.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,50.56,,D5B_017,,,,,Partial with D5B_018,,,,Polygon,,,,SMWC,,,Y,0.0,,18.3349,,,401,,47.0,,
,,,-121.6784408114546,38.7895874308622,"1-35A & B, 1-36 A & B, 1-37 A &B N",,,,47.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,50.56,,D5B_018,,,,,Partial with D5B_017,,,,Polygon,,,,SMWC,,,Y,0.0,,74.9488,34-170-005,,402,,47.0,,
,,,-121.6668692951956,38.78770925001632,"1-34, 1-40, 1-41 S",,,,121.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,130.27,,D5B_019,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,107.401,34-170-011,,403,,121.0,,
,,,-121.65963427676758,38.78746662384691,,,,,6.5,2199/12/31 00:00:00.000,,,2021/03/01 00:00:00.000,,,,,,,,6.5,,D5B_020,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,6.5242,,,404,,6.5,,
,,,-121.67300846076182,38.78728434885735,"1-35B, 1-39  A",,,,60.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,59.93,,D5B_021,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,56.8059,"34-170-027, 34-170-006",,405,,60.0,,
,,,-121.65672121397367,38.78665868257854,SMWC Solar Field,,,,14.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,14.0,,D5B_022,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,15.1247,,,406,,14.0,,
,,,-121.67859253160867,38.78578960604673,1-38A,,,,32.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,37.41,,D5B_023,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,31.1781,34-170-027,,407,,32.0,,
,,,-121.6568699693983,38.78293713511043,1-42D,,,,8.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,11.39,,D5B_024,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,2.9114,34-170-022,,408,,8.0,,
,,,-121.67423645092778,38.78222020362319,,,,,76.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,79.29,,D5B_025,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,72.089,,,409,,76.0,,
,,,-121.6669545836936,38.7811699199316,"1-43A, 1-43B, 1-43C, 1-43D, 1-44, 1-50A, 1-50B, 1-50C, 1-50D",,,,122.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,125.2,,D5B_026,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,114.7786,34-170-017,,410,,122.0,,
,,,-121.6798706066813,38.78114224726241,"1-46, 1-47",,,,76.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,79.39,,D5B_027,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,70.2045,"34-170-009,",,411,,76.0,,
,,,-121.66056411736997,38.78054978058579,"1-42A, 1-42B, 1-42C, 1-51, 1-52",,,,105.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,113.81,,D5B_028,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,94.7858,"34-170-018, 34-170-019, 34-170-020, 34-170-021",,412,,105.0,,
,,,-121.67434335953268,38.77870276932277,1-49,,,,36.0,2199/12/31 00:00:00.000,,,2023/04/01 00:00:00.000,,,,,,,,39.78,,D5B_029,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,33.9498,34-170-027,,413,,36.0,,
,,,-121.66448419452333,38.77401753366817,"1-53, 1-68",,,,74.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,83.49,,D5B_030,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,69.364,34-220-018,,414,,74.0,,
,,,-121.66976350957843,38.773774091992266,"1-54, 1-55, 1-56",,,,106.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,111.8,,D5B_031,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,102.4445,34-220-017,,415,,106.0,,
,,,-121.67028572399782,38.76756390243475,"1-57, 1-58",,,,72.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,76.73,,D5B_032,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,65.1249,34-220-020,,416,,72.0,,
,,,-121.67685497109711,38.76721045265337,"1-59, 1-60, 1-61",,,,120.0,2199/12/31 00:00:00.000,,,2022/02/28 00:00:00.000,,,,,,,,124.58,,D5B_033,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,104.7971,34-220-015,,417,,120.0,,
,,,-121.69034340554819,38.79904502494853,D5B_034,,,,7.15,2199/12/31 00:00:00.000,,,2024/04/01 00:00:00.000,,,,,,,,7.15,,D5B_034,,,,,,,,,Polygon,,,,SMWC,,,Y,0.0,,7.7516,,,418,,7.15,,
